harvest_id,farmer_id,crop_id,date_id,quantity_ton,selling_price,market
1400,973,18,613,143.6,383282.45,export
1401,70,203,696,-0.5,444428.55,export
1412,414,29,422,375.13,14153.32,export
1415,717,101,264,498.18,124637.45,export
1423,410,32,64,619.57,489744.48,export
1430,149,13,431,681.85,26532.68,export
1437,150,109,135,64.12,427318.52,export
1454,934,140,132,629.79,371657.48,export
1459,177,136,345,771.59,343918.51,export
1460,795,73,503,626.32,293786.6,export
1461,844,39,47,633.44,361082.42,export
1477,373,36,430,663.39,331738.81,export
1496,940,172,618,958.51,117960.02,export
1505,477,8,524,904.97,311411.4,export
1509,847,79,462,192.55,104471.25,export
1510,912,90,511,190.29,300285.59,export
1512,461,14,211,448.62,151804,export
1522,450,182,235,197.03,206288.71,export
1524,106,184,357,711.8,479738.69,export
1525,536,8,486,530.24,229306.41,export
1531,828,169,579,742.36,132316.3,export
1542,685,98,512,303.35,360592,export
1546,553,4,251,61.13,142921.29,export
1548,276,54,280,431.94,294802,export
1563,249,183,227,776.71,275438.39,export
1571,115,116,654,868.41,417261.7,export
1586,100,123,676,160.99,319555.53,export
1587,449,113,499,567.45,275815,export
1589,720,4,509,96.36,96843.75,export
1600,87,140,458,413.83,181373.13,export
1602,705,171,538,394.27,136365.97,export
1610,400,24,452,169.31,394030.13,export
1615,849,161,159,519.5,51981.34,export
1631,917,3,496,367.07,327107.92,export
1643,674,160,617,14.55,450425.9,export
1644,917,83,275,135.09,338835.82,export
1649,81,204,354,480.08,311344.68,export
1650,1029,208,109,552.92,419150.34,export
1674,867,103,633,572.11,161590.64,export
1679,445,123,148,646.87,122803.21,export
1682,407,75,305,1.02,397506.01,export
1684,70,105,244,800.75,172834.1,export
1708,1023,119,729,864,367562.55,export
1725,877,140,439,719.6,132710.56,export
1742,511,164,273,992.35,463598.73,export
1749,433,22,220,191.06,142540.94,export
1755,574,66,256,861.65,242752.57,export
1764,747,48,437,785.67,192653,export
1766,1039,76,310,887.16,452119.08,export
1794,1022,124,107,400.21,31637.54,export
1796,1009,116,78,256.91,266769,export
1812,730,7,35,194.31,41250.64,export
1816,732,131,331,549.64,391141.56,export
1817,483,107,42,194.37,220609.91,export
1819,314,133,501,113.99,8664,export
1822,300,161,142,784.31,444344.55,export
1829,962,90,143,-0.5,290148.84,export
1831,990,192,464,460.75,388752.58,export
1845,213,39,654,843.97,30165.51,export
1846,841,56,222,106.13,96041.35,export
1854,275,155,224,699.79,198807.08,export
1867,79,182,51,152.24,11186.83,export
1875,371,116,393,258.91,489188.5,export
1876,869,90,533,465.36,252434,export
1880,634,98,332,582.57,436346.4,export
1892,998,193,632,402.2,105500.56,export
1901,460,74,364,208.56,399672.28,export
1917,722,60,264,154.23,31277.86,export
1925,277,111,269,653.66,163214,export
1926,197,134,618,439.78,396643.98,export
1928,302,88,202,346.12,391174.15,export
1932,390,45,192,855.26,285896.3,export
1935,399,143,95,553.24,475699.88,export
1948,11,126,459,111.55,256208.1,export
1958,101,60,410,473.68,206503.32,export
1988,930,57,96,96.15,389226,export
1990,274,129,55,158.7,6759,export
1992,287,95,526,371.92,423867.12,export
1999,805,4,164,265.73,209377,export
2002,280,210,613,620.4,48532.17,export
2003,700,93,24,421.02,366508.19,export
2016,89,193,180,753.71,283580.16,export
2019,220,30,281,39.39,145941.32,export
2021,962,132,332,353.98,210335.78,export
2045,22,115,623,66.71,46722.12,export
2047,763,74,521,210.39,40187.74,export
2053,855,9,88,969.39,128711.82,export
2066,176,153,699,842.43,40412.3,export
2070,734,159,319,62.75,26891.79,export
2077,444,207,345,111.03,183173.94,export
2085,457,26,310,370.01,477531.94,export
2090,385,191,559,857.74,21563.15,export
2095,399,145,178,365.55,405446.8,export
2096,644,33,570,39.72,8747.53,export
2098,763,161,610,8.08,78112.67,export
2112,328,62,250,161.54,223279,export
2115,709,142,240,891.69,41336.34,export
2124,725,125,531,242.69,313277.52,export
2126,806,203,270,318.83,141994.99,export
2137,508,203,271,911.15,324880.15,export
2145,713,55,435,17.17,103032.03,export
2148,334,117,661,157.31,46666.86,export
2149,42,157,155,544.92,344459.61,export
2152,413,73,569,335.4,78239.47,export
2168,414,91,644,794.89,276879,export
2171,873,145,706,56.32,318048.88,export
2180,787,45,179,426.42,157196.48,export
2181,448,85,545,221.84,149994.95,export
2192,333,22,600,399.56,400757.11,export
2196,452,123,221,733.44,316678.6,export
2201,954,167,113,338.74,34180.22,export
2205,502,75,121,231.06,139743.11,export
2206,686,137,408,22,294630,export
2216,647,9,225,632.58,222587.52,export
2217,265,80,669,269.22,119829.33,export
2218,474,181,510,743.67,12250.51,export
2223,71,64,20,20.25,39261.83,export
2227,712,124,622,574.17,345885.78,export
2228,340,45,398,791.51,247324.25,export
2232,916,16,427,610.36,220118.1,export
2233,537,34,452,29.46,388444.23,export
2237,450,13,497,347.5,318194.34,export
2242,524,186,605,512.44,384229.01,export
2243,619,32,103,702.65,79000.36,export
2252,47,116,14,62.06,108028.06,export
2254,893,179,336,662.13,269837.41,export
2260,432,57,521,245.65,267770.99,export
2270,13,181,362,413.63,49079.31,export
2273,370,112,576,388.92,427137.76,export
2277,796,7,331,603.96,489687,export
2279,405,157,360,326.62,137993.34,export
2287,211,28,547,983.35,297492,export
2288,28,201,431,225.77,341844.4,export
2294,610,179,721,452.83,233058,export
2295,725,135,585,696.39,276842.97,export
2296,475,154,690,854.78,354803.99,export
2299,617,54,82,697.38,305943.68,export
2300,923,207,60,459.84,278253.44,export
2306,969,41,260,917.62,230234,export
2313,480,29,144,577.24,221442.49,export
2330,983,79,15,696.27,372848.33,export
2332,693,18,305,582.91,20953.42,export
2336,519,44,676,755.69,390857.76,export
2351,887,138,136,813.97,92461.45,export
2352,552,31,265,833.46,18554.45,export
2355,385,189,294,97.35,391174.51,export
2366,887,74,596,410.97,85602.74,export
2368,468,165,179,797.72,162165.16,export
2376,890,11,532,316.48,325824.2,export
2389,24,180,49,938.39,446060.06,export
2392,424,50,524,706.76,268671.57,export
2399,873,188,380,988.84,340920.45,export
2400,976,86,545,458.56,143242.86,export
2402,366,61,665,796.84,134303.46,export
2403,249,179,262,181.03,53400.7,export
2407,484,131,520,237.57,98180.85,export
2412,834,130,14,946.14,464263,export
2421,142,81,34,925.17,229664.3,export
2423,654,60,345,181.13,479616.66,export
2424,103,51,343,676.28,94757.26,export
2434,594,53,699,299.5,126348.38,export
2452,1027,71,472,836.34,200809.03,export
2453,651,149,130,224.74,308202,export
2456,52,171,105,164.33,485295.23,export
2457,954,121,715,52.33,287597.78,export
2465,102,206,360,42.27,255358.93,export
2478,1005,12,382,235.31,445055.37,export
2481,632,184,553,687,319905.32,export
2482,124,17,570,66.27,491093.79,export
2502,243,160,595,417.75,442110.48,export
2507,772,165,574,141.59,445440,export
2512,459,119,178,564.92,77572.16,export
2513,211,45,160,660861.1965161373,295085.41,export
2514,705,23,83,241.72,305939.45,export
2520,470,27,484,782.86,161169.92,export
2523,396,207,395,657,459628.78,export
2525,265,139,729,533.55,15701.22,export
2529,196,36,248,531.45,462427.21,export
2530,825,72,96,535.89,312008.43,export
2535,310,127,614,639.94,306563.07,export
2549,167,50,9,353.72,324966.82,export
2551,953,51,133,747.09,34393.6,export
2561,507,82,466,851.95,88437.02,export
2575,540,126,485,453.34,221844.78,export
2577,467,102,487,50.02,255657.38,export
2583,1045,83,59,592.38,129860.39,export
2584,447,125,601,546.26,226964,export
2590,584,163,189,841.37,130448.23,export
2602,829,58,298,923.27,474676.87,export
2604,976,105,467,992.23,373837.05,export
2608,383,189,342,279.81,176750.41,export
2609,454,122,109,749.8,448530.16,export
2611,1018,13,42,572.47,132605.06,export
2612,779,126,261,486.44,444298.08,export
2614,833,189,322,913.23,460791,export
2618,805,18,213,397.47,468098.2,export
2642,840,103,483,447.31,413176.54,export
2643,504,157,664,987.95,7980.09,export
2645,619,196,602,539.08,462825.36,export
2647,1015,39,689,317.82,477540.75,export
2662,789,78,204,937.05,128713.63,export
2663,898,16,109,136.5,279079.31,export
2670,624,142,295,216.88,271610.16,export
2672,901,184,610,198.67,322985.04,export
2676,99,174,405,937.09,470190.68,export
2683,669,98,31,312.39,439660.71,export
2704,774,117,122,306.87,381053.53,export
2706,4,52,511,959.79,157716.8,export
2717,284,20,589,218.22,247447.93,export
2736,203,159,521,499.38,68766.14,export
2737,987,98,198,14.14,305420.98,export
2738,239,150,12,940.61,357514.52,export
2745,691,83,493,100.45,398852,export
2747,154,125,580,655.29,318103,export
2750,282,9,130,781.48,211360.84,export
2752,852,161,515,639.84,176576.46,export
2755,662,5,148,82.56,30554.79,export
2758,1020,53,573,699.02,10277,export
2762,447,182,585,412.21,138066.65,export
2764,3,43,11,593.76,308851.33,export
2765,1006,145,148,856.86,444723.4,export
2767,537,130,195,157.7,318970.93,export
2771,592,155,74,40.01,275096.53,export
2777,146,55,569,486.04,229749.89,export
2779,648,58,390,644.7,483896.49,export
2782,6,54,83,673.02,383063,export
2790,449,157,51,665.44,111986.38,export
2793,277,87,638,778.37,240710.58,export
2801,317,27,521,658.82,244735.73,export
2813,430,178,699,381.68,316896,export
2822,926,197,390,720.68,77669.95,export
2830,103,26,629,114.13,333734.83,export
2831,11,171,555,758.79,320610,export
2832,208,107,391,797.71,182509.66,export
2836,628,157,244,425.98,484975.64,export
2837,432,135,487,294.8,269029.19,export
2844,780,130,417,538.42,318216,export
2850,1035,80,438,207.62,443618.28,export
2855,805,41,346,22.08,346914,export
2856,296,185,128,562.71,465528.75,export
2858,937,144,187,304.71,30961.75,export
2860,894,21,306,770.42,65372.68,export
2878,66,125,79,399.45,87435.31,export
2885,284,166,112,335.87,429419.3,export
2890,539,168,697,696.39,371778.23,export
2891,567,73,454,29.64,64184.67,export
2893,566,201,100,375.23,397883.76,export
2894,873,205,588,687.88,430097.41,export
2904,723,131,77,466.95,263815.63,export
2909,323,63,644,187.79,135257.82,export
2916,967,146,497,371.9,363402.79,export
2940,499,164,345,630.17,455469.59,export
2944,851,25,470,436.48,466701.71,export
2952,1035,10,614,422.28,193598.36,export
2981,191,8,482,432.95,397443.71,export
2982,926,166,724,12.92,431310.46,export
2993,379,98,390,740.85,476602,export
2994,457,29,487,487.37,123579.65,export
2997,705,121,274,89.27,235717.08,export
2999,51,36,340,96.53,238334.97,export
3017,349,202,76,601.63,307739.06,export
3021,725,80,14,548.56,263934.48,export
3046,345,77,716,605.44,88332.55,export
3048,35,110,52,201.33,451289.68,export
3051,869,196,35,27.6,383469.26,export
3057,86,19,384,356,14161.46,export
3060,896,86,93,845.76,192408.41,export
3064,537,78,471,70.25,174969.48,export
3067,1006,164,4,359.09,18020.9,export
3073,963,43,34,221.37,464693.17,export
3081,213,183,401,555.06,443459.61,export
3085,333,133,158,184.94,13937.32,export
3086,25,157,596,833.73,89817.33,export
3089,865,36,186,643.49,160878.54,export
3094,470,138,656,594.5,442082.26,export
3096,460,129,493,189.58,478508.35,export
3100,776,78,7,605.01,403859.5,export
3102,251,152,386,305.92,495052.75,export
3103,182,146,75,324.01,371927.05,export
3109,459,210,7,70.26,324094.78,export
3111,184,201,85,831.83,438423,export
3112,3,86,374,91.68,423037.36,export
3132,100,140,626,123.13,173953.35,export
3138,346,8,5,147.31,151498.78,export
3139,742,94,330,646.1,194645.43,export
3143,969,198,107,186.86,63250.1,export
3174,437,88,206,226.61,403791.6,export
3196,1020,177,255,345.55,470858.49,export
3199,900,105,151,798.25,410053.71,export
3202,1022,205,611,386.39,68498.73,export
3214,196,185,604,333.32,259999.52,export
3220,920,37,9,7.74,327456,export
3221,554,102,132,669.98,454455.59,export
3234,817,148,503,500.34,328294.59,export
3239,158,101,693,939.38,354384,export
3248,308,205,60,863.91,243869.26,export
3250,663,130,407,164.76,84527,export
3251,666,130,559,22.7,311473.27,export
3253,27,156,468,339.92,298473.6,export
3254,375,126,295,347.38,48066.09,export
3262,935,210,207,465.55,218232.07,export
3267,490,36,268,669.04,249527.28,export
3271,389,52,181,520.81,491442.37,export
3277,934,140,550,712.58,452231.77,export
3285,259,95,9,81.66,250236.25,export
3290,967,118,391,642.33,73518.45,export
3292,749,136,662,780.58,49663.28,export
3294,67,107,92,130.18,30310.78,export
3299,902,76,222,848.8,459619.74,export
3302,784,82,447,17.62,150393.56,export
3308,176,38,513,52.55,344044.63,export
3312,187,173,528,80.1,215218,export
3317,488,186,134,731.64,136031,export
3320,931,51,539,769.85,64698.39,export
3335,584,60,400,313.35,401119.9,export
3338,618,2,449,108.5,286226.94,export
3341,205,128,308,968.53,150087.54,export
3349,234,90,269,755.89,188880.08,export
3364,978,29,247,67.42,14174.44,export
3367,54,80,511,14.98,324571,export
3377,510,105,329,701.26,50868.51,export
3385,595,65,625,452.16,75414,export
3402,323,167,378,148.12,375998.38,export
3403,263,13,264,698.82,392989.14,export
3404,115,38,466,863.71,75369.92,export
3408,18,108,10,13.64,465422.42,export
3409,479,101,684,875.77,289428.95,export
3410,756,50,226,820.13,58237.77,export
3417,631,7,134,784.45,248105.49,export
3420,232,141,677,615.66,402068.32,export
3438,506,48,40,745.03,395209.53,export
3440,876,6,340,326.44,177597.63,export
3441,58,12,691,270.46,3224.84,export
3443,830,102,81,746.56,119931.52,export
3445,544,47,678,786.8,64897.71,export
3455,701,57,26,773.46,129703.26,export
3472,544,108,325,872.57,420896.08,export
3476,987,71,651,665.05,127343.76,export
3490,276,66,24,329.22,231934.41,export
3492,697,198,549,248.55,282248.46,export
3494,588,23,106,609.52,461726.18,export
15,527,71,175,58.73,169432.56,unknown
86,855,121,640,735.53,300094.92,unknown
97,1017,3,435,452.05,158635.76,unknown
99,642,69,94,968.18,493185.36,unknown
140,906,38,375,331.03,65329.66,unknown
158,68,70,19,410.99,404635.46,unknown
162,573,157,614,964.9,340204.52,unknown
187,721,31,692,636.96,358204.22,unknown
188,361,23,113,708.41,230972.72,unknown
222,914,45,447,517.53,263465.38,unknown
234,982,140,85,987.95,383208.43,unknown
253,1012,22,108,877.63,75515.16,unknown
312,400,21,277,80.57,494477.02,unknown
324,26,166,715,143.52,127654.88,unknown
333,729,191,260,832.88,5785.72,unknown
356,1018,17,458,578.19,79860.27,unknown
440,625,67,1,860.93,398117.98,unknown
528,340,113,496,182.75,106007.79,unknown
640,772,145,5,207.37,112740.25,unknown
645,52,108,401,707.25,42027.31,unknown
699,1031,131,474,921.88,185144.96,unknown
755,652,65,704,39.57,55879.25,unknown
802,852,161,16,251.77,311218.28,unknown
823,417,133,573,692.33,453960.71,unknown
849,467,114,449,276.02,164821.45,unknown
854,994,80,221,51.75,299366,unknown
881,532,62,304,751.24,177283,unknown
945,578,184,405,629.82,263293.41,unknown
949,395,113,353,106.43,216378.41,unknown
975,569,145,482,899.71,366626.01,unknown
1013,595,190,185,91.43,432218.71,unknown
1074,39,118,440,903773.505373934,350065.94,unknown
1081,542,187,259,521.45,301111.39,unknown
1114,808,40,64,57.75,452631.09,unknown
1243,70,175,191,10.33,448657.34,unknown
1323,105,105,520,90.91,133805.84,unknown
1325,249,64,470,47.42,166907,unknown
1384,464,207,632,828.71,119926.94,unknown
1406,915,150,723,356.39,185506.72,unknown
1506,293,138,243,544.77,295434.95,unknown
1519,952,182,584,152.13,383588.02,unknown
1520,111,159,707,378.21,308411.54,unknown
1544,267,43,380,322.88,88272,unknown
1605,953,98,615,504.42,490184,unknown
1619,647,8,58,677.53,314803.47,unknown
1632,50,176,516,69.43,468787.89,unknown
1659,49,89,239,816.56,177581.17,unknown
1711,244,9,270,924.18,2201.54,unknown
1770,1032,129,13,248.72,219337.17,unknown
1772,18,108,191,579.15,452021.81,unknown
1805,565,49,448,926.99,429008,unknown
1849,781,49,366,183.69,397059.68,unknown
1877,357,137,486,262.02,384018.87,unknown
1911,168,152,641,826.29,362322,unknown
1922,739,3,628,615.25,161581.03,unknown
1938,475,121,412,251.43,51120.39,unknown
2035,673,56,422,551.07,48466.14,unknown
2083,901,125,718,409.83,361324.35,unknown
2111,214,55,447,233.97,319258,unknown
2135,215,7,625,923.21,399025.55,unknown
2186,251,2,478,422.13,340527.47,unknown
2204,190,8,352,305.31,24200.26,unknown
2311,758,79,474,723.43,121435.42,unknown
2388,101,3,568,689.2,238537,unknown
2395,579,139,416,128.58,422710.15,unknown
2468,610,84,623,844733.6797775767,74228.6,unknown
2499,272,148,344,250.82,101814.19,unknown
2511,597,194,541,88.86,418169.19,unknown
2524,1038,76,194,540.92,267548.01,unknown
2565,983,24,282,706.19,238166.27,unknown
2629,249,151,722,179.47,249189.07,unknown
2652,833,205,362,806.36,85133.58,unknown
2691,236,48,726,288.74,459579.22,unknown
2700,689,206,488,755.33,146203.69,unknown
2710,801,92,51,742.65,241508.15,unknown
2810,605,68,668,243.25,173819.97,unknown
2828,570,64,457,846.34,390958.67,unknown
2902,891,190,44,641.94,473815.49,unknown
2987,70,17,240,477.67,98035.5,unknown
2989,870,124,562,364.22,174074.54,unknown
2992,149,171,142,96.1,307227.43,unknown
2995,32,151,350,72.28,477113.87,unknown
3049,342,175,126,873.91,32584.12,unknown
3058,57,69,461,-0.5,184219.57,unknown
3062,206,136,8,284.69,160076.52,unknown
3123,207,4,679,515.48,369215.82,unknown
3148,117,149,280,467.81,458479.48,unknown
3170,300,93,436,786.08,434883,unknown
3178,340,80,460,386.58,221586.67,unknown
3211,579,187,219,408.54,471748.47,unknown
3307,722,199,569,407.22,8622.7,unknown
3357,369,4,702,984.05,435169.34,unknown
3374,703,124,466,767.22,325878.43,unknown
3383,760,109,157,817.36,426638,unknown
3388,556,63,500,863.2,123999.78,unknown
